student_id,name,gpa,major,current_courses,academic_warnings
2188,Sneha K,7.5,Electrical,"Power Systems, Control, Machines",No
2189,Karan K,6.0,Civil,"Structural, Concrete Tech, Surveying",No
2190,Ankit K,7.2,AI & ML,"ML, DL, NLP",No
2191,Ankit M,6.5,AI & ML,"RL, DL, AI",No
2192,Meera S,8.2,Electrical,"EM Theory, Power Systems, Machines",No
2193,Meera S,7.6,Mechanical,"Mechatronics, CAD, Dynamics",No
2194,Arjun K,8.3,Electronics,"Embedded, Circuits, Signals",No
2195,Divya R,6.1,Electrical,"Machines, Control, EM Theory",No
2196,Priya T,8.0,Mechanical,"Fluid Mech, Thermo, CAD",No
2197,Meera R,8.8,Mechanical,"Dynamics, Mechatronics, Fluid Mech",No
2198,Meera M,6.2,Data Science,"ML, Data Mining, Stats",No
2199,Aisha S,6.6,Information Tech.,"OS, Web Dev, Networking",No
2200,Priya M,7.1,Computer Sci.,"DSA, OS, CN",No
2201,Ankit R,8.0,AI & ML,"ML, RL, AI",No
2202,Meera K,7.9,Electronics,"VLSI, Circuits, Digital Logic",No
2203,Priya R,5.8,Mechanical,"Thermo, Fluid Mech, CAD",Yes
2204,Rahul S,8.4,Electrical,"Machines, EM Theory, Power Systems",No
2205,Arjun M,9.3,Electronics,"Circuits, Embedded, Digital Logic",No
2206,Arjun S,8.1,Electronics,"Circuits, VLSI, Digital Logic",No
2207,Ankit S,8.3,Mechanical,"Dynamics, CAD, Thermo",No
2208,Arjun S,5.3,Electronics,"Digital Logic, Circuits, Embedded",Yes
2209,Ravi T,6.5,Electrical,"Power Systems, Control, Machines",No
2210,Ravi R,7.8,Civil,"Surveying, Geotech, Structural",No
2211,Sneha M,7.2,Electronics,"VLSI, Circuits, Signals",No
2212,Priya M,9.9,Electronics,"Signals, Circuits, Embedded",No
2213,Ravi S,9.8,Data Science,"NLP, Data Mining, Python",No
2214,Arjun K,7.4,Data Science,"NLP, ML, Data Mining",No
2215,Arjun S,6.1,Computer Sci.,"OS, DBMS, AI",No
2216,Aisha M,6.1,AI & ML,"AI, NLP, ML",No
2217,Priya S,9.8,Mechanical,"Dynamics, Mechatronics, Fluid Mech",No
2218,Karan M,5.9,AI & ML,"RL, DL, NLP",Yes
2219,Ankit M,8.4,AI & ML,"AI, RL, ML",No
2220,Priya M,9.9,AI & ML,"AI, NLP, ML",No
2221,Arjun S,6.3,Data Science,"ML, NLP, Python",No
2222,Aisha K,5.4,Mechanical,"CAD, Mechatronics, Dynamics",Yes
2223,Karan S,5.4,Data Science,"Python, NLP, ML",Yes
2224,Priya K,5.1,Civil,"Surveying, Structural, Geotech",Yes
2225,Priya T,5.9,Electrical,"Power Systems, Control, EM Theory",Yes
2226,Karan T,8.2,Data Science,"NLP, Stats, Data Mining",No
2227,Meera T,7.4,Electrical,"Power Systems, Control, EM Theory",No
2228,Arjun M,7.7,AI & ML,"RL, AI, NLP",No
2229,Karan K,9.2,Data Science,"Stats, Data Mining, ML",No
2230,Rahul M,6.1,Mechanical,"CAD, Fluid Mech, Dynamics",No
2231,Aisha K,9.6,Electrical,"Control, EM Theory, Machines",No
2232,Arjun R,8.7,Data Science,"Data Mining, NLP, Stats",No
2233,Ankit S,8.6,Mechanical,"Mechatronics, Thermo, CAD",No
2234,Divya T,6.1,Civil,"Geotech, Structural, Surveying",No
2235,Divya R,8.0,Electrical,"Machines, Control, EM Theory",No
2236,Arjun S,8.4,Computer Sci.,"AI, Python, DBMS",No
2237,Rahul R,8.2,Electronics,"Digital Logic, Circuits, Embedded",No
2238,Ankit M,9.8,Data Science,"Stats, ML, NLP",No
2239,Priya T,7.0,Civil,"Geotech, Concrete Tech, Structural",No
2240,Aisha T,8.8,Information Tech.,"Security, Java, Networking",No
2241,Arjun S,8.3,AI & ML,"ML, DL, RL",No
2242,Ankit S,7.2,AI & ML,"DL, NLP, AI",No
2243,Rahul M,6.0,Mechanical,"CAD, Fluid Mech, Dynamics",No
2244,Ankit R,5.3,Computer Sci.,"DSA, Java, CN",Yes
2245,Divya K,7.8,Mechanical,"Dynamics, Thermo, Fluid Mech",No
2246,Ravi S,5.7,AI & ML,"NLP, DL, AI",Yes
2247,Ankit K,7.1,Mechanical,"Fluid Mech, Mechatronics, Dynamics",No
2248,Karan K,9.3,Data Science,"Stats, Data Mining, Python",No
2249,Sneha S,8.4,Civil,"Concrete Tech, Surveying, Geotech",No
2250,Divya R,7.0,Electronics,"Circuits, Signals, Embedded",No
2251,Sneha S,8.6,Electrical,"Machines, Control, Power Systems",No
2252,Arjun K,5.8,Computer Sci.,"DSA, OS, AI",Yes
2253,Priya T,6.2,Electronics,"VLSI, Embedded, Digital Logic",No
2254,Sneha T,6.6,Information Tech.,"OS, Networking, Java",No
2255,Ankit S,8.7,Electrical,"Power Systems, Machines, Control",No
2256,Ankit K,5.1,AI & ML,"ML, RL, DL",Yes
2257,Ankit K,6.3,Mechanical,"CAD, Mechatronics, Thermo",No
2258,Divya S,8.7,Electrical,"Control, Power Systems, Machines",No
2259,Divya T,6.5,Electronics,"VLSI, Circuits, Signals",No
2260,Aisha S,8.2,Electrical,"Machines, Control, EM Theory",No
2261,Priya T,8.1,Electrical,"Control, EM Theory, Power Systems",No
2262,Ravi M,7.1,Data Science,"Stats, ML, Python",No
2263,Arjun M,9.9,Information Tech.,"Web Dev, Security, Networking",No
2264,Karan M,9.8,Electronics,"Embedded, Signals, VLSI",No
2265,Ravi K,8.7,Mechanical,"Thermo, Fluid Mech, Dynamics",No
2266,Meera S,7.0,Electrical,"Power Systems, EM Theory, Control",No
2267,Rahul S,9.1,Mechanical,"Mechatronics, CAD, Fluid Mech",No
2268,Aisha R,5.9,Computer Sci.,"Python, Java, DBMS",Yes
2269,Ravi T,8.5,Mechanical,"Fluid Mech, Mechatronics, CAD",No
2270,Aisha T,6.3,Data Science,"ML, Stats, Python",No
2271,Aisha S,6.5,AI & ML,"AI, DL, RL",No
2272,Sneha S,6.2,Computer Sci.,"DSA, Java, DBMS",No
2273,Aisha K,5.4,Mechanical,"Fluid Mech, Mechatronics, Thermo",Yes
2274,Karan S,8.3,Data Science,"Data Mining, NLP, ML",No
2275,Ankit R,6.4,Mechanical,"Dynamics, Fluid Mech, Thermo",No
2276,Priya T,9.7,Data Science,"Python, Stats, ML",No
2277,Ankit S,7.9,Data Science,"ML, NLP, Data Mining",No
2278,Aisha M,7.1,Civil,"Surveying, Structural, Concrete Tech",No
2279,Priya S,7.7,Computer Sci.,"CN, AI, OS",No
2280,Divya M,5.9,Computer Sci.,"Java, OS, Python",Yes
2281,Divya T,5.0,Mechanical,"CAD, Dynamics, Mechatronics",Yes
2282,Ankit R,8.9,Electronics,"Signals, Circuits, Digital Logic",No
2283,Ravi M,6.5,Computer Sci.,"CN, Python, DSA",No
2284,Divya S,6.8,Computer Sci.,"OS, Java, AI",No
2285,Rahul K,6.6,Mechanical,"Thermo, Fluid Mech, Dynamics",No
2286,Ankit T,5.9,Electrical,"EM Theory, Power Systems, Machines",Yes
2287,Priya K,7.9,Computer Sci.,"OS, Java, Python",No
2288,Ravi T,8.4,Mechanical,"Fluid Mech, Mechatronics, CAD",No
2289,Karan K,7.5,Mechanical,"CAD, Fluid Mech, Mechatronics",No
2290,Meera T,7.4,Information Tech.,"Java, Web Dev, OS",No
2291,Ankit S,9.9,AI & ML,"AI, ML, NLP",No
2292,Ankit S,6.2,Computer Sci.,"OS, AI, Java",No
2293,Aisha M,6.9,Computer Sci.,"OS, DBMS, Java",No
2294,Priya S,5.4,Information Tech.,"Networking, Web Dev, Java",Yes
2295,Meera S,6.2,Data Science,"NLP, Data Mining, Stats",No
2296,Sneha R,8.8,Electrical,"EM Theory, Control, Power Systems",No
2297,Ankit T,8.0,Mechanical,"CAD, Thermo, Dynamics",No
2298,Meera K,7.6,Computer Sci.,"CN, Java, AI",No
2299,Priya S,9.4,Electrical,"Control, Machines, Power Systems",No
2300,Divya R,5.2,Data Science,"Data Mining, Stats, NLP",Yes
2301,Arjun M,9.0,Electrical,"Machines, EM Theory, Control",No
2302,Karan M,8.6,Computer Sci.,"CN, OS, Python",No
2303,Aisha T,9.5,Electrical,"Power Systems, EM Theory, Control",No
2304,Aisha R,7.7,Electrical,"Control, Machines, Power Systems",No
2305,Meera S,8.0,Data Science,"Python, ML, Stats",No
2306,Rahul K,6.9,Information Tech.,"Web Dev, OS, Security",No
2307,Karan S,6.8,Electronics,"Signals, Embedded, VLSI",No
2308,Priya R,9.2,Mechanical,"CAD, Thermo, Mechatronics",No
2309,Priya K,5.8,Electrical,"EM Theory, Power Systems, Machines",Yes
2310,Divya M,7.8,Civil,"Geotech, Concrete Tech, Structural",No
2311,Aisha K,5.9,Data Science,"ML, Data Mining, NLP",Yes
2312,Meera K,6.6,Information Tech.,"Web Dev, Java, Networking",No
2313,Rahul R,6.8,Computer Sci.,"DBMS, Java, DSA",No
2314,Karan T,9.8,Data Science,"ML, NLP, Data Mining",No
2315,Aisha S,6.5,Electrical,"Control, EM Theory, Machines",No
2316,Priya M,5.0,Electrical,"Control, Power Systems, Machines",Yes
2317,Priya T,7.8,Civil,"Surveying, Structural, Geotech",No
2318,Priya T,7.4,Mechanical,"Mechatronics, Thermo, Fluid Mech",No
2319,Priya T,5.5,Information Tech.,"Java, Networking, Security",Yes
2320,Meera R,9.6,Computer Sci.,"Java, DBMS, OS",No
2321,Ravi T,9.8,AI & ML,"DL, AI, NLP",No
2322,Arjun S,6.4,Mechanical,"Fluid Mech, Mechatronics, Dynamics",No
2323,Rahul T,5.8,Information Tech.,"Security, Java, OS",Yes
2324,Divya T,5.6,Computer Sci.,"AI, CN, DBMS",Yes
2325,Rahul T,9.6,Mechanical,"Thermo, Mechatronics, Fluid Mech",No
2326,Karan M,5.9,Electrical,"Machines, EM Theory, Control",Yes
2327,Priya M,6.9,Electronics,"VLSI, Digital Logic, Embedded",No
2328,Ravi K,8.4,Data Science,"Data Mining, Stats, NLP",No
2329,Ravi T,5.1,Civil,"Structural, Geotech, Concrete Tech",Yes
2330,Ravi R,5.6,Electronics,"Embedded, Circuits, Signals",Yes
2331,Rahul R,7.9,Computer Sci.,"AI, Java, OS",No
2332,Aisha K,5.8,Computer Sci.,"DSA, CN, AI",Yes
2333,Arjun S,7.4,Civil,"Structural, Geotech, Surveying",No
2334,Meera M,9.0,Information Tech.,"OS, Security, Java",No
2335,Arjun T,9.2,Computer Sci.,"OS, Java, AI",No
2336,Arjun M,6.8,Civil,"Surveying, Geotech, Structural",No
2337,Arjun K,7.3,Electronics,"Embedded, Digital Logic, Circuits",No
2338,Ankit S,9.1,Civil,"Surveying, Geotech, Structural",No
2339,Priya T,7.4,Mechanical,"Thermo, Mechatronics, CAD",No
2340,Meera R,5.8,Data Science,"NLP, Stats, Python",Yes
2341,Divya M,7.3,Information Tech.,"Security, OS, Java",No
2342,Sneha T,7.8,Mechanical,"Fluid Mech, Thermo, Mechatronics",No
2343,Meera S,7.4,Civil,"Structural, Surveying, Concrete Tech",No
2344,Aisha M,6.1,Electrical,"Control, Power Systems, EM Theory",No
2345,Aisha T,9.3,Computer Sci.,"OS, DBMS, Java",No
2346,Divya R,5.5,Information Tech.,"Web Dev, Networking, OS",Yes
2347,Sneha T,10.0,Data Science,"Stats, ML, Data Mining",No
2348,Ankit S,5.7,Information Tech.,"Web Dev, OS, Networking",Yes
2349,Meera T,7.1,Mechanical,"Dynamics, Mechatronics, Fluid Mech",No
2350,Arjun T,9.0,Information Tech.,"Java, Networking, Web Dev",No
2351,Meera M,9.9,Civil,"Structural, Surveying, Geotech",No
2352,Arjun S,8.1,Electrical,"Power Systems, Machines, EM Theory",No
2353,Karan M,9.3,Mechanical,"Thermo, Mechatronics, Dynamics",No
2354,Priya S,7.2,Mechanical,"Dynamics, Fluid Mech, CAD",No
2355,Ankit K,5.0,Mechanical,"Dynamics, CAD, Fluid Mech",Yes
2356,Rahul M,9.8,Data Science,"Stats, ML, NLP",No
2357,Priya S,7.5,Civil,"Concrete Tech, Structural, Geotech",No
2358,Aisha T,7.7,Electronics,"VLSI, Digital Logic, Embedded",No
2359,Aisha S,8.1,Computer Sci.,"DSA, DBMS, CN",No
2360,Divya T,9.7,Electrical,"Power Systems, Machines, EM Theory",No
2361,Sneha K,9.6,AI & ML,"NLP, ML, AI",No
2362,Ravi K,5.1,Electronics,"VLSI, Embedded, Signals",Yes
2363,Karan M,5.9,AI & ML,"ML, DL, NLP",Yes
2364,Ankit K,9.5,AI & ML,"DL, RL, AI",No
2365,Ravi K,5.8,Computer Sci.,"Java, DBMS, AI",Yes
2366,Divya S,7.8,Electronics,"VLSI, Embedded, Digital Logic",No
2367,Ankit K,9.5,Civil,"Geotech, Surveying, Concrete Tech",No
2368,Priya S,6.8,Electrical,"Power Systems, Machines, Control",No
2369,Rahul R,9.7,Data Science,"Python, NLP, Data Mining",No
2370,Ravi T,6.7,Mechanical,"Dynamics, Thermo, Fluid Mech",No
2371,Ankit R,9.0,Civil,"Geotech, Surveying, Concrete Tech",No
2372,Ravi R,5.4,AI & ML,"DL, NLP, RL",Yes
2373,Karan M,6.7,Civil,"Geotech, Structural, Surveying",No
2374,Priya M,6.4,Civil,"Geotech, Concrete Tech, Structural",No
2375,Ankit T,9.2,Electrical,"Control, Power Systems, EM Theory",No
2376,Ankit T,5.7,AI & ML,"ML, AI, NLP",Yes
2377,Ankit T,8.5,Data Science,"Stats, ML, Data Mining",No
2378,Karan R,6.2,Computer Sci.,"DBMS, OS, AI",No
2379,Rahul T,6.2,AI & ML,"RL, AI, NLP",No
2380,Ankit M,5.5,AI & ML,"DL, ML, RL",Yes
2381,Aisha M,9.0,Computer Sci.,"Java, OS, AI",No
2382,Rahul K,5.2,Mechanical,"Mechatronics, Fluid Mech, Thermo",Yes
2383,Ravi K,7.1,AI & ML,"NLP, ML, RL",No
2384,Rahul K,6.8,Mechanical,"Dynamics, Mechatronics, Fluid Mech",No
2385,Rahul T,7.8,Civil,"Surveying, Structural, Concrete Tech",No
2386,Meera K,7.0,Electrical,"Power Systems, Control, EM Theory",No
2387,Meera R,8.9,Electronics,"VLSI, Circuits, Embedded",No
2388,Arjun K,9.1,Mechanical,"Thermo, Fluid Mech, Mechatronics",No
2389,Ravi K,9.4,Electronics,"Embedded, Digital Logic, Circuits",No
2390,Arjun M,7.4,Electronics,"Digital Logic, Signals, Embedded",No
2391,Rahul T,8.4,Data Science,"Stats, Python, ML",No
2392,Sneha S,6.2,Electrical,"Machines, EM Theory, Power Systems",No
2393,Rahul K,5.7,Civil,"Geotech, Structural, Surveying",Yes
2394,Aisha S,8.1,Civil,"Geotech, Structural, Concrete Tech",No
2395,Arjun T,5.8,Data Science,"Python, Stats, ML",Yes
2396,Priya K,7.9,Electrical,"EM Theory, Machines, Control",No
2397,Ravi R,8.1,Civil,"Concrete Tech, Surveying, Structural",No
2398,Ankit R,5.7,Mechanical,"Thermo, Dynamics, Mechatronics",Yes
2399,Arjun T,9.8,Mechanical,"Mechatronics, Fluid Mech, Dynamics",No
2400,Priya R,8.4,Electrical,"Machines, Control, EM Theory",No
2401,Rahul M,6.2,AI & ML,"RL, ML, NLP",No
2402,Rahul S,8.2,Information Tech.,"Web Dev, Java, Security",No
2403,Sneha S,5.8,Electronics,"Circuits, Signals, Digital Logic",Yes
2404,Meera K,9.1,Mechanical,"Thermo, Dynamics, Mechatronics",No
2405,Arjun K,8.1,Mechanical,"Mechatronics, Thermo, CAD",No
2406,Ravi T,5.9,Data Science,"NLP, Data Mining, ML",Yes
2407,Priya M,6.4,Mechanical,"CAD, Mechatronics, Dynamics",No
2408,Divya K,7.9,Information Tech.,"Web Dev, Security, OS",No
2409,Priya S,8.0,Electronics,"Signals, VLSI, Digital Logic",No
2410,Ankit M,6.7,Electrical,"Machines, EM Theory, Power Systems",No
2411,Meera M,7.3,Electronics,"Circuits, VLSI, Digital Logic",No
2412,Ankit S,9.1,Information Tech.,"Java, OS, Web Dev",No
2413,Meera T,5.1,Civil,"Structural, Concrete Tech, Geotech",Yes
2414,Aisha T,5.3,Electronics,"Embedded, Digital Logic, Signals",Yes
2415,Ankit K,9.1,AI & ML,"DL, RL, ML",No
2416,Meera K,9.2,Data Science,"Data Mining, NLP, Stats",No
2417,Rahul K,5.1,Electrical,"Machines, Control, EM Theory",Yes
2418,Sneha K,5.0,Computer Sci.,"Python, AI, OS",Yes
2419,Divya R,8.0,Civil,"Concrete Tech, Surveying, Structural",No
2420,Meera M,5.9,Electronics,"Embedded, Signals, Circuits",Yes
2421,Rahul K,10.0,Computer Sci.,"OS, Python, CN",No
2422,Ankit M,7.2,Computer Sci.,"OS, Python, DBMS",No
2423,Priya M,8.8,Data Science,"Stats, Data Mining, NLP",No
2424,Meera T,5.1,Electrical,"Control, Machines, EM Theory",Yes
2425,Priya R,7.3,Information Tech.,"OS, Security, Networking",No
2426,Karan R,7.2,Mechanical,"Fluid Mech, Mechatronics, Dynamics",No
2427,Karan R,9.9,Electrical,"Machines, EM Theory, Power Systems",No
2428,Ravi R,6.5,Electrical,"Power Systems, Control, Machines",No
2429,Meera S,7.3,Electronics,"Embedded, Circuits, Signals",No
2430,Karan M,7.4,Mechanical,"Dynamics, Fluid Mech, Thermo",No
2431,Rahul K,5.3,Mechanical,"Thermo, Mechatronics, Fluid Mech",Yes
2432,Meera M,7.9,Electrical,"Control, Power Systems, EM Theory",No
2433,Arjun S,8.9,Data Science,"Stats, Data Mining, NLP",No
2434,Rahul T,6.6,Electrical,"EM Theory, Power Systems, Control",No
2435,Ankit M,5.2,Electronics,"Embedded, Circuits, VLSI",Yes
2436,Arjun S,7.0,Civil,"Surveying, Geotech, Structural",No
2437,Aisha R,5.5,Civil,"Concrete Tech, Structural, Geotech",Yes
2438,Arjun S,6.5,Civil,"Geotech, Surveying, Concrete Tech",No
2439,Arjun S,5.3,Electronics,"Circuits, VLSI, Signals",Yes
2440,Priya K,7.8,AI & ML,"ML, DL, NLP",No
2441,Ankit T,8.9,Electronics,"VLSI, Embedded, Digital Logic",No
2442,Karan T,9.4,Civil,"Concrete Tech, Structural, Surveying",No
2443,Rahul T,5.7,Electrical,"Control, Machines, Power Systems",Yes
2444,Meera M,7.4,Civil,"Geotech, Structural, Surveying",No
2445,Aisha T,8.5,Electrical,"Machines, Control, EM Theory",No
2446,Ravi M,5.8,Information Tech.,"Security, Networking, Web Dev",Yes
2447,Arjun S,6.0,Data Science,"Stats, Python, NLP",No
2448,Sneha T,5.6,Electrical,"Power Systems, Machines, EM Theory",Yes
2449,Sneha M,8.9,AI & ML,"NLP, ML, RL",No
2450,Sneha K,8.2,Mechanical,"Dynamics, CAD, Thermo",No
2451,Priya T,6.0,Mechanical,"Fluid Mech, Dynamics, Thermo",No
2452,Rahul S,6.7,Information Tech.,"OS, Web Dev, Networking",No
2453,Divya R,5.7,Mechanical,"Thermo, Fluid Mech, Mechatronics",Yes
2454,Meera T,9.0,Electronics,"Signals, Embedded, Digital Logic",No
2455,Rahul T,5.4,Electronics,"Circuits, Digital Logic, Embedded",Yes
2456,Meera M,6.7,Mechanical,"Thermo, CAD, Mechatronics",No
2457,Divya K,6.3,AI & ML,"RL, ML, DL",No
2458,Priya M,8.5,Computer Sci.,"CN, DBMS, Java",No
2459,Rahul M,5.9,AI & ML,"AI, RL, ML",Yes
2460,Meera K,9.0,AI & ML,"RL, ML, DL",No
2461,Rahul R,9.7,Electrical,"Control, Machines, Power Systems",No
2462,Ravi M,9.2,Electrical,"Power Systems, EM Theory, Machines",No
2463,Aisha T,8.1,Electrical,"Machines, Power Systems, Control",No
2464,Priya T,9.6,Electrical,"Power Systems, Machines, EM Theory",No
2465,Arjun K,7.1,Electrical,"Control, Machines, EM Theory",No
2466,Priya T,9.2,Electrical,"EM Theory, Control, Power Systems",No
2467,Sneha M,8.0,Data Science,"NLP, Data Mining, Stats",No
2468,Ankit R,5.6,Mechanical,"Fluid Mech, Thermo, Dynamics",Yes
2469,Aisha R,7.9,Information Tech.,"Networking, Web Dev, OS",No
2470,Sneha R,8.3,Information Tech.,"Java, Web Dev, Security",No
2471,Ravi T,6.8,Electronics,"Digital Logic, Embedded, Signals",No
2472,Meera R,8.2,AI & ML,"RL, AI, DL",No
2473,Divya S,8.4,Civil,"Geotech, Surveying, Structural",No
2474,Sneha T,6.5,Information Tech.,"Networking, Java, Web Dev",No
2475,Karan M,5.4,Data Science,"Stats, NLP, ML",Yes
2476,Arjun T,8.8,Mechanical,"Fluid Mech, CAD, Mechatronics",No
2477,Priya M,9.4,Computer Sci.,"DBMS, Python, AI",No
2478,Ankit R,7.3,Data Science,"Stats, ML, Python",No
2479,Sneha K,7.0,Data Science,"ML, NLP, Stats",No
2480,Aisha K,7.2,AI & ML,"ML, RL, NLP",No
2481,Priya M,7.1,Information Tech.,"Web Dev, Java, Networking",No
2482,Ankit M,9.6,Information Tech.,"OS, Web Dev, Networking",No
2483,Priya S,7.4,Computer Sci.,"DSA, OS, Python",No
2484,Meera M,9.6,AI & ML,"RL, NLP, ML",No
2485,Meera T,9.8,Information Tech.,"Web Dev, OS, Java",No
2486,Aisha T,9.5,Civil,"Concrete Tech, Surveying, Structural",No
2487,Aisha R,6.8,Information Tech.,"Java, Web Dev, Networking",No
2488,Ankit S,5.3,Civil,"Geotech, Surveying, Concrete Tech",Yes
2489,Rahul T,7.8,Data Science,"NLP, Python, ML",No
2490,Karan R,9.1,Mechanical,"CAD, Thermo, Mechatronics",No
2491,Meera S,8.1,Electrical,"EM Theory, Machines, Control",No
2492,Sneha R,7.0,Information Tech.,"Web Dev, Networking, Security",No
2493,Arjun K,9.1,Electronics,"Digital Logic, Embedded, VLSI",No
2494,Ravi S,8.4,Data Science,"Python, NLP, Stats",No
2495,Ankit S,9.7,Electrical,"Control, EM Theory, Machines",No
2496,Rahul R,5.4,Electronics,"Digital Logic, Signals, Embedded",Yes
2497,Ravi T,7.3,Electronics,"Digital Logic, Signals, Circuits",No
2498,Rahul R,7.1,Civil,"Structural, Concrete Tech, Geotech",No
2499,Meera M,6.1,AI & ML,"NLP, ML, RL",No
2500,Ravi M,7.2,Information Tech.,"OS, Security, Java",No
2501,Aisha S,5.3,Computer Sci.,"CN, AI, Java",Yes
2502,Karan K,6.4,Computer Sci.,"AI, Python, DBMS",No
2503,Meera T,6.5,AI & ML,"AI, DL, RL",No
2504,Divya S,9.3,Electronics,"Circuits, Digital Logic, Embedded",No
2505,Sneha T,7.1,AI & ML,"DL, ML, NLP",No
2506,Karan K,9.7,Mechanical,"Thermo, Fluid Mech, CAD",No
2507,Ravi M,5.3,Mechanical,"Dynamics, CAD, Thermo",Yes
2508,Priya T,7.0,Electronics,"Circuits, Embedded, Digital Logic",No
2509,Ravi S,9.3,Electrical,"EM Theory, Power Systems, Control",No
2510,Karan M,5.3,Data Science,"NLP, Stats, Python",Yes
2511,Arjun S,7.7,Computer Sci.,"Python, OS, AI",No
2512,Divya S,6.8,Information Tech.,"Java, Security, Web Dev",No
2513,Karan T,8.7,AI & ML,"RL, AI, DL",No
2514,Priya T,8.6,Computer Sci.,"OS, DSA, CN",No
2515,Karan K,7.3,Electrical,"Power Systems, Control, EM Theory",No
2516,Priya M,7.9,Mechanical,"Dynamics, CAD, Mechatronics",No
2517,Meera T,6.4,Data Science,"NLP, ML, Stats",No
2518,Rahul K,5.5,AI & ML,"RL, AI, DL",Yes
2519,Sneha S,7.7,Mechanical,"Thermo, Dynamics, Mechatronics",No
2520,Divya R,5.6,Mechanical,"CAD, Mechatronics, Fluid Mech",Yes
2521,Meera R,9.0,Civil,"Concrete Tech, Structural, Geotech",No
2522,Ankit M,5.5,AI & ML,"AI, RL, NLP",Yes
2523,Arjun R,8.5,Data Science,"Stats, Python, Data Mining",No
2524,Aisha K,8.4,Mechanical,"Dynamics, Mechatronics, Fluid Mech",No
2525,Meera T,6.4,Computer Sci.,"DBMS, AI, Python",No
2526,Sneha K,7.7,Civil,"Geotech, Surveying, Structural",No
2527,Rahul K,9.3,Electrical,"Power Systems, Machines, Control",No
2528,Meera K,6.8,Computer Sci.,"AI, DSA, OS",No
2529,Arjun S,7.7,Mechanical,"Mechatronics, Dynamics, Thermo",No
2530,Rahul M,8.9,Civil,"Concrete Tech, Surveying, Structural",No
2531,Karan T,9.6,Data Science,"Data Mining, NLP, ML",No
2532,Meera M,5.6,Information Tech.,"Web Dev, OS, Networking",Yes
2533,Karan M,7.7,AI & ML,"NLP, DL, AI",No
2534,Ravi T,8.5,Civil,"Geotech, Structural, Surveying",No
2535,Ravi T,6.6,Computer Sci.,"Java, AI, OS",No
2536,Divya S,5.4,Civil,"Geotech, Structural, Concrete Tech",Yes
2537,Priya T,9.4,Electrical,"Machines, EM Theory, Power Systems",No
2538,Ravi T,7.4,Computer Sci.,"Python, Java, DSA",No
2539,Aisha S,7.4,Electronics,"Signals, Embedded, Digital Logic",No
2540,Arjun T,6.7,Civil,"Surveying, Structural, Geotech",No
2541,Karan R,5.5,AI & ML,"DL, AI, RL",Yes
2542,Divya M,8.1,AI & ML,"ML, AI, DL",No
2543,Karan K,5.7,Electrical,"Power Systems, Machines, EM Theory",Yes
2544,Meera M,9.2,Electrical,"Power Systems, Control, EM Theory",No
2545,Karan T,7.7,Data Science,"NLP, Data Mining, ML",No
2546,Rahul T,8.8,Electronics,"Circuits, VLSI, Digital Logic",No
2547,Ravi T,9.4,Civil,"Surveying, Concrete Tech, Geotech",No
2548,Rahul T,8.5,Information Tech.,"Web Dev, Java, Security",No
2549,Ankit K,5.6,Electrical,"Machines, EM Theory, Control",Yes
2550,Ankit S,7.0,Information Tech.,"Networking, Java, Web Dev",No
2551,Divya M,8.3,AI & ML,"RL, DL, ML",No
2552,Aisha M,9.6,Mechanical,"Thermo, Dynamics, CAD",No
2553,Meera R,5.9,Mechanical,"Mechatronics, Thermo, CAD",Yes
2554,Arjun M,8.5,Information Tech.,"Web Dev, Java, OS",No
2555,Ankit M,6.7,Civil,"Geotech, Concrete Tech, Structural",No
2556,Ravi M,5.3,AI & ML,"AI, NLP, RL",Yes
2557,Meera S,6.5,Civil,"Surveying, Geotech, Concrete Tech",No
2558,Arjun S,5.8,Civil,"Surveying, Concrete Tech, Structural",Yes
2559,Priya R,8.1,Data Science,"Python, NLP, ML",No
2560,Arjun M,8.2,Electrical,"Control, Power Systems, EM Theory",No
2561,Ankit S,9.4,Electrical,"EM Theory, Power Systems, Machines",No
2562,Ravi T,7.2,Civil,"Structural, Geotech, Surveying",No
2563,Ankit T,6.9,Civil,"Structural, Geotech, Surveying",No
2564,Aisha M,7.2,Civil,"Structural, Surveying, Geotech",No
2565,Meera S,8.9,Civil,"Structural, Concrete Tech, Geotech",No
2566,Arjun M,7.4,Mechanical,"Fluid Mech, Dynamics, CAD",No
2567,Karan T,5.9,Computer Sci.,"AI, Java, DSA",Yes
2568,Rahul K,5.1,Civil,"Geotech, Structural, Concrete Tech",Yes
2569,Meera R,7.5,Mechanical,"Dynamics, CAD, Fluid Mech",No
2570,Karan T,7.5,Electronics,"Signals, Circuits, Embedded",No
2571,Meera K,7.0,AI & ML,"RL, NLP, ML",No
2572,Sneha R,6.6,Data Science,"Data Mining, Python, ML",No
2573,Divya M,8.3,Information Tech.,"Java, Web Dev, Security",No
2574,Divya K,7.0,Data Science,"Stats, Data Mining, NLP",No
2575,Sneha S,5.7,Electronics,"Digital Logic, Circuits, Signals",Yes
2576,Ravi R,9.7,Data Science,"ML, Python, NLP",No
2577,Sneha R,9.2,Mechanical,"Thermo, CAD, Fluid Mech",No
2578,Meera T,6.7,Computer Sci.,"DSA, OS, Python",No
2579,Arjun K,9.1,Information Tech.,"Java, Security, OS",No
2580,Arjun K,6.3,Information Tech.,"Networking, Web Dev, Java",No
