student_id,name,weak_subjects,strengths,recommended_actions,recent_progress
3327,Aisha K 49,"Java, Fluid Mech","Networking, ML",Use online resources,Stable
3328,Sneha S 43,Stats,"Geotech, ML",Practice regularly,Needs attention
3329,Arjun K 57,"Circuits, Control","Web Dev, Structural",Simulate real problems,Improving
3330,Ankit K 54,Networking,"AI, Stats",Take mock tests,Declining
3331,Ravi T 50,Power Systems,"Structural, EM Theory",Simulate real problems,Declining
3332,Ankit S 53,"EM Theory, Thermo","Signal Systems, CN",Attend tutoring sessions,Declining
3333,Divya T 62,Networking,"Geotech, Dynamics",Take mock tests,Improving
3334,Meera M 52,"OS, EM Theory","Surveying, CN",Join peer study groups,Improving
3335,Ankit S 54,"CN, DL","Dynamics, Web Dev",Practice regularly,Improving
3336,Meera K 37,"Geotech, Stats","Data Mining, ML",Join peer study groups,Stable
3337,Rahul S 43,AI,"Geotech, DSA",Focus on weak topics,Improving
3338,Karan S 38,Control,"CAD, Security",Attend tutoring sessions,Stable
3339,Sneha T 51,"DSA, Security","Embedded, AI",Attend tutoring sessions,Stable
3340,Meera T 51,Stats,"Networking, Surveying",Take mock tests,Stable
3341,Meera T 52,"Concrete Tech, Surveying","DL, Stats",Improve time management,Stable
3342,Rahul T 59,"Java, Web Dev","Concrete Tech, Circuits",Simulate real problems,Stable
3343,Divya S 39,Power Systems,"ML, Dynamics",Attend workshops,Improving
3344,Rahul M 58,"OS, Stats","Embedded, Power Systems",Attend tutoring sessions,Declining
3345,Rahul M 59,Web Dev,"Thermo, Surveying",Simulate real problems,Needs attention
3346,Ankit M 46,"DSA, CN","OS, Concrete Tech",Take mock tests,Stable
3347,Divya T 63,Control,"DBMS, Dynamics",Attend tutoring sessions,Improving
3348,Rahul T 60,"Mechatronics, Signal Systems","Circuits, AI",Focus on weak topics,Improving
3349,Aisha T 38,Power Systems,"Security, DSA",Focus on weak topics,Stable
3350,Priya K 49,NLP,"Python, Circuits",Join peer study groups,Declining
3351,Ravi M 46,Mechatronics,"DL, DSA",Take mock tests,Declining
3352,Rahul M 60,"ML, Concrete Tech","Machines, Mechatronics",Attend tutoring sessions,Improving
3353,Rahul M 61,"Circuits, EM Theory","Security, ML",Take mock tests,Needs attention
3354,Arjun R 51,"Structural, Circuits","DBMS, Embedded",Join peer study groups,Stable
3355,Sneha K 45,"DL, Signal Systems","Dynamics, CN",Take mock tests,Declining
3356,Rahul K 40,"Security, ML","Stats, Web Dev",Simulate real problems,Declining
3357,Sneha T 52,"Fluid Mech, Mechatronics","Digital Logic, Signal Systems",Take mock tests,Needs attention
3358,Priya M 46,"Data Mining, Signal Systems","Java, Thermo",Focus on weak topics,Stable
3359,Ankit M 47,DL,"CAD, CN",Take mock tests,Stable
3360,Meera R 45,"NLP, Surveying","Java, Python",Focus on weak topics,Improving
3361,Rahul M 62,Signal Systems,"Embedded, Digital Logic",Attend workshops,Stable
3362,Divya T 64,Embedded,"Dynamics, Math",Take mock tests,Stable
3363,Ravi T 51,Control,"Data Mining, Signal Systems",Revise theoretical concepts,Needs attention
3364,Ankit R 48,Java,"Java, Power Systems",Focus on weak topics,Needs attention
3365,Ravi S 48,"Networking, VLSI","VLSI, OS",Join peer study groups,Needs attention
3366,Aisha S 38,"DL, Fluid Mech","EM Theory, Power Systems",Simulate real problems,Stable
3367,Divya T 65,"OS, VLSI","Math, Security",Join peer study groups,Needs attention
3368,Priya T 59,Signal Systems,"VLSI, Web Dev",Revise theoretical concepts,Needs attention
3369,Rahul S 44,"ML, OS","Surveying, Control",Attend workshops,Needs attention
3370,Divya R 46,"DL, Machines","Surveying, Networking",Practice regularly,Stable
3371,Aisha S 39,"Networking, Control","Digital Logic, Stats",Practice regularly,Declining
3372,Arjun R 52,CAD,"Networking, AI",Attend workshops,Stable
3373,Karan T 41,Structural,"Circuits, RL",Take mock tests,Declining
3374,Priya S 55,"CN, Power Systems","Mechatronics, DBMS",Simulate real problems,Declining
3375,Arjun K 58,Embedded,"Math, CAD",Revise theoretical concepts,Stable
3376,Sneha S 44,"NLP, CN","Python, CAD",Take mock tests,Declining
3377,Ankit S 55,"DL, RL","VLSI, Digital Logic",Join peer study groups,Needs attention
3378,Priya K 50,Java,"NLP, EM Theory",Take mock tests,Stable
3379,Aisha M 47,NLP,"DBMS, Math",Attend workshops,Improving
3380,Divya T 66,DL,"Stats, OS",Improve time management,Declining
3381,Arjun S 65,"Control, Networking","Surveying, Stats",Focus on weak topics,Needs attention
3382,Aisha K 50,"Fluid Mech, Circuits","Data Mining, Math",Use online resources,Stable
3383,Meera R 46,Concrete Tech,"Security, CAD",Take mock tests,Stable
3384,Arjun R 53,"Structural, Concrete Tech","Machines, DL",Practice regularly,Needs attention
3385,Aisha M 48,Python,"Security, EM Theory",Focus on weak topics,Needs attention
3386,Priya T 60,"Math, Concrete Tech","Math, Web Dev",Simulate real problems,Needs attention
3387,Priya R 42,EM Theory,"DL, EM Theory",Focus on weak topics,Needs attention
3388,Ankit K 55,"Digital Logic, DL","ML, Signal Systems",Join peer study groups,Needs attention
3389,Aisha T 39,"CAD, Dynamics","Python, ML",Take mock tests,Declining
3390,Aisha M 49,Geotech,"Mechatronics, Digital Logic",Join peer study groups,Needs attention
3391,Priya S 56,"Digital Logic, OS","VLSI, Control",Attend tutoring sessions,Improving
3392,Ankit M 48,Digital Logic,"DBMS, Math",Practice regularly,Stable
3393,Ravi T 52,Networking,"Digital Logic, Surveying",Join peer study groups,Declining
3394,Ankit K 56,EM Theory,"VLSI, Signal Systems",Join peer study groups,Stable
3395,Ankit K 57,"Digital Logic, EM Theory","ML, DBMS",Simulate real problems,Improving
3396,Divya M 50,"EM Theory, OS","Security, Concrete Tech",Improve time management,Improving
3397,Karan R 38,DL,"Security, Mechatronics",Revise theoretical concepts,Declining
3398,Ankit R 49,Dynamics,"Machines, Web Dev",Join peer study groups,Declining
3399,Karan R 39,"DSA, Circuits","DSA, Networking",Practice regularly,Improving
3400,Ravi T 53,Power Systems,"DBMS, Signal Systems",Attend tutoring sessions,Needs attention
3401,Karan K 48,"Data Mining, Python","CN, Power Systems",Take mock tests,Stable
3402,Meera S 44,ML,"Structural, Surveying",Revise theoretical concepts,Improving
3403,Ankit M 49,"Surveying, DSA","DSA, Security",Attend workshops,Declining
3404,Sneha S 45,"VLSI, EM Theory","Math, Security",Use online resources,Improving
3405,Aisha R 59,"Structural, OS","Dynamics, Thermo",Simulate real problems,Needs attention
3406,Karan M 52,Circuits,"Geotech, AI",Focus on weak topics,Stable
3407,Meera K 38,Java,"Python, Signal Systems",Use online resources,Stable
3408,Ankit R 50,"Python, Stats","Thermo, Fluid Mech",Revise theoretical concepts,Stable
3409,Divya M 51,"ML, VLSI","ML, Stats",Use online resources,Improving
3410,Meera R 47,"Web Dev, Math","OS, EM Theory",Improve time management,Stable
3411,Karan K 49,Web Dev,"Mechatronics, Circuits",Take mock tests,Stable
3412,Ankit M 50,"Geotech, Dynamics","NLP, Power Systems",Join peer study groups,Declining
3413,Aisha K 51,"Control, AI","Digital Logic, Data Mining",Take mock tests,Needs attention
3414,Divya K 36,"Signal Systems, Security","AI, Concrete Tech",Improve time management,Stable
3415,Priya S 57,"VLSI, DBMS","Python, Structural",Practice regularly,Declining
3416,Rahul S 45,Surveying,"EM Theory, Embedded",Improve time management,Declining
3417,Ravi M 47,OS,"DBMS, VLSI",Simulate real problems,Declining
3418,Ravi R 47,"Concrete Tech, Surveying","Power Systems, Signal Systems",Attend workshops,Improving
3419,Aisha R 60,ML,"Digital Logic, CN",Take mock tests,Improving
3420,Divya R 47,Structural,"Geotech, Java",Join peer study groups,Stable
3421,Meera T 53,"Geotech, Thermo","Geotech, Signal Systems",Practice regularly,Improving
3422,Divya K 37,Web Dev,"Fluid Mech, Stats",Attend tutoring sessions,Needs attention
3423,Rahul S 46,NLP,"Embedded, Structural",Simulate real problems,Stable
3424,Rahul R 54,"Surveying, OS","Java, Fluid Mech",Use online resources,Improving
3425,Divya S 40,Concrete Tech,"Geotech, DBMS",Attend tutoring sessions,Declining
3426,Meera K 39,Embedded,"Signal Systems, VLSI",Attend tutoring sessions,Stable
3427,Arjun M 45,"Power Systems, Fluid Mech","Control, ML",Practice regularly,Needs attention
3428,Meera T 54,"Signal Systems, CAD","EM Theory, NLP",Focus on weak topics,Needs attention
3429,Meera R 48,"VLSI, Mechatronics","Python, Java",Revise theoretical concepts,Needs attention
3430,Priya K 51,DL,"VLSI, Security",Take mock tests,Stable
3431,Meera T 55,Circuits,"Concrete Tech, Stats",Use online resources,Declining
3432,Divya S 41,Geotech,"NLP, RL",Attend tutoring sessions,Needs attention
3433,Arjun S 66,Fluid Mech,"Power Systems, Machines",Use online resources,Improving
3434,Rahul S 47,OS,"OS, Control",Attend workshops,Needs attention
3435,Sneha K 46,Signal Systems,"Circuits, NLP",Simulate real problems,Needs attention
3436,Priya M 47,"Networking, DL","Embedded, EM Theory",Revise theoretical concepts,Declining
3437,Sneha S 46,"EM Theory, DSA","Stats, Digital Logic",Attend workshops,Stable
3438,Sneha M 31,DSA,"NLP, VLSI",Practice regularly,Improving
3439,Meera M 53,"RL, Surveying","Networking, Python",Join peer study groups,Improving
3440,Arjun M 46,Stats,"DBMS, Thermo",Attend tutoring sessions,Declining
3441,Aisha M 50,AI,"Stats, Web Dev",Improve time management,Improving
3442,Divya T 67,"ML, OS","OS, Machines",Revise theoretical concepts,Declining
3443,Rahul T 61,Signal Systems,"Web Dev, Circuits",Practice regularly,Improving
3444,Karan S 39,AI,"VLSI, Surveying",Practice regularly,Improving
3445,Aisha M 51,DBMS,"CN, Security",Use online resources,Needs attention
3446,Meera M 54,"Circuits, NLP","RL, NLP",Practice regularly,Improving
3447,Karan S 40,"OS, Mechatronics","DL, RL",Use online resources,Declining
3448,Aisha T 40,"CAD, Mechatronics","DSA, CN",Join peer study groups,Improving
3449,Divya M 52,"Networking, OS","Digital Logic, AI",Improve time management,Improving
3450,Priya M 48,OS,"Embedded, Concrete Tech",Revise theoretical concepts,Declining
3451,Ravi S 49,EM Theory,"Web Dev, Java",Take mock tests,Needs attention
3452,Aisha K 52,CN,"AI, Surveying",Simulate real problems,Needs attention
3453,Sneha S 47,Circuits,"ML, VLSI",Take mock tests,Stable
3454,Aisha M 52,DL,"Web Dev, Circuits",Join peer study groups,Stable
3455,Arjun K 59,Mechatronics,"Python, DBMS",Focus on weak topics,Stable
3456,Karan R 40,"Networking, Math","AI, Fluid Mech",Join peer study groups,Improving
3457,Rahul T 62,"Signal Systems, Machines","Digital Logic, Signal Systems",Use online resources,Declining
3458,Aisha M 53,"Concrete Tech, Python","Machines, Stats",Revise theoretical concepts,Declining
3459,Ankit K 58,"NLP, AI","VLSI, CAD",Improve time management,Stable
3460,Aisha R 61,Java,"Fluid Mech, Circuits",Focus on weak topics,Stable
3461,Meera R 49,"NLP, Dynamics","Math, Control",Use online resources,Needs attention
3462,Aisha M 54,EM Theory,"Embedded, Fluid Mech",Use online resources,Needs attention
3463,Ravi R 48,"DBMS, Java","Java, Data Mining",Attend workshops,Needs attention
3464,Priya T 61,Dynamics,"AI, EM Theory",Simulate real problems,Needs attention
3465,Ankit K 59,Fluid Mech,"Stats, Surveying",Simulate real problems,Declining
3466,Arjun M 47,AI,"OS, Fluid Mech",Join peer study groups,Improving
3467,Meera S 45,"Networking, DBMS","Web Dev, CAD",Attend tutoring sessions,Declining
3468,Meera S 46,EM Theory,"Power Systems, CAD",Improve time management,Declining
3469,Ravi T 54,NLP,"Data Mining, Thermo",Practice regularly,Stable
3470,Priya M 49,"Concrete Tech, Fluid Mech","DBMS, RL",Join peer study groups,Stable
3471,Rahul K 41,"Web Dev, NLP","Geotech, Thermo",Revise theoretical concepts,Declining
3472,Karan T 42,"Python, Structural","DBMS, Concrete Tech",Practice regularly,Needs attention
3473,Meera R 50,Dynamics,"Signal Systems, Thermo",Join peer study groups,Declining
3474,Arjun M 48,"Thermo, DSA","Machines, VLSI",Improve time management,Declining
3475,Arjun M 49,"AI, RL","Python, Power Systems",Revise theoretical concepts,Improving
3476,Ankit K 60,VLSI,"Fluid Mech, EM Theory",Attend tutoring sessions,Stable
3477,Priya M 50,Structural,"RL, Math",Improve time management,Declining
3478,Divya R 48,Mechatronics,"Security, VLSI",Attend tutoring sessions,Stable
3479,Ankit R 51,Stats,"Surveying, Embedded",Use online resources,Needs attention
3480,Meera R 51,"Power Systems, NLP","Dynamics, Python",Improve time management,Stable
3481,Divya M 53,"VLSI, Dynamics","NLP, Web Dev",Revise theoretical concepts,Declining
3482,Arjun K 60,"Data Mining, DL","Security, Power Systems",Use online resources,Declining
3483,Ravi T 55,"DSA, EM Theory","Dynamics, Thermo",Attend workshops,Stable
3484,Aisha K 53,Digital Logic,"DL, RL",Take mock tests,Needs attention
3485,Ravi M 48,"Mechatronics, Networking","NLP, Thermo",Attend tutoring sessions,Improving
3486,Karan S 41,Machines,"Python, NLP",Practice regularly,Declining
3487,Priya S 58,"DBMS, Data Mining","Java, Math",Simulate real problems,Declining
3488,Arjun S 67,Math,"Security, AI",Attend workshops,Declining
3489,Aisha T 41,"VLSI, NLP","Web Dev, Control",Attend tutoring sessions,Stable
3490,Sneha K 47,Structural,"Embedded, Thermo",Join peer study groups,Stable
3491,Ravi T 56,"DBMS, EM Theory","Math, OS",Attend workshops,Needs attention
3492,Ankit T 49,"Fluid Mech, Thermo","VLSI, DSA",Focus on weak topics,Declining
3493,Divya K 38,EM Theory,"NLP, DSA",Join peer study groups,Stable
3494,Sneha K 48,Power Systems,"ML, Power Systems",Revise theoretical concepts,Stable
3495,Rahul M 63,Stats,"Fluid Mech, RL",Focus on weak topics,Needs attention
3496,Priya K 52,"Geotech, Digital Logic","Stats, Concrete Tech",Join peer study groups,Stable
3497,Aisha S 40,"Structural, CAD","Machines, Data Mining",Improve time management,Needs attention
3498,Meera M 55,"Dynamics, Stats","ML, Concrete Tech",Improve time management,Improving
3499,Ankit T 50,CAD,"NLP, VLSI",Attend workshops,Needs attention
3500,Priya K 53,Embedded,"Java, Surveying",Simulate real problems,Improving
3501,Meera S 47,ML,"VLSI, Stats",Take mock tests,Improving
3502,Arjun T 44,Circuits,"OS, VLSI",Focus on weak topics,Stable
3503,Arjun T 45,"AI, Power Systems","Math, ML",Improve time management,Stable
3504,Rahul T 63,"NLP, CN","Embedded, Security",Revise theoretical concepts,Needs attention
3505,Rahul R 55,"DSA, ML","Signal Systems, Web Dev",Attend tutoring sessions,Stable
3506,Rahul K 42,Machines,"Power Systems, Dynamics",Revise theoretical concepts,Needs attention
3507,Arjun M 50,Mechatronics,"CAD, AI",Improve time management,Stable
3508,Rahul R 56,Thermo,"Security, Mechatronics",Attend tutoring sessions,Stable
3509,Aisha M 55,Structural,"Geotech, Data Mining",Use online resources,Declining
3510,Sneha R 39,Circuits,"Machines, RL",Practice regularly,Improving
3511,Ravi T 57,"DSA, Fluid Mech","DBMS, CN",Focus on weak topics,Stable
3512,Karan M 53,Circuits,"Geotech, DBMS",Attend workshops,Improving
3513,Ankit R 52,Circuits,"Java, Structural",Take mock tests,Stable
3514,Arjun K 61,"DBMS, Digital Logic","Geotech, Networking",Practice regularly,Declining
3515,Aisha S 41,"Data Mining, Digital Logic","Signal Systems, Power Systems",Attend workshops,Improving
3516,Sneha S 48,Geotech,"Java, VLSI",Take mock tests,Improving
3517,Priya M 51,"Mechatronics, VLSI","Control, ML",Take mock tests,Improving
3518,Sneha M 32,OS,"RL, Digital Logic",Practice regularly,Needs attention
3519,Priya S 59,Geotech,"OS, VLSI",Take mock tests,Improving
3520,Ankit K 61,Signal Systems,"Mechatronics, OS",Attend workshops,Needs attention
3521,Divya K 39,"Structural, Power Systems","Power Systems, Java",Use online resources,Needs attention
3522,Meera R 52,"DL, Stats","OS, Security",Revise theoretical concepts,Improving
3523,Divya R 49,AI,"Geotech, Fluid Mech",Use online resources,Needs attention
3524,Sneha S 49,"Thermo, Structural","Signal Systems, Embedded",Attend workshops,Needs attention
3525,Ravi K 49,"Structural, NLP","Dynamics, NLP",Focus on weak topics,Improving
3526,Divya R 50,"Power Systems, Signal Systems","Structural, Surveying",Join peer study groups,Stable
3527,Sneha R 40,"ML, Stats","DSA, CAD",Revise theoretical concepts,Stable
3528,Karan K 50,AI,"Surveying, Networking",Improve time management,Improving
3529,Ravi R 49,CAD,"Digital Logic, Data Mining",Use online resources,Declining
3530,Ankit K 62,DL,"DL, Signal Systems",Practice regularly,Improving
3531,Meera T 56,Circuits,"Thermo, VLSI",Focus on weak topics,Needs attention
3532,Priya M 52,"Math, DL","Embedded, Web Dev",Use online resources,Stable
3533,Aisha M 56,"Control, Java","Digital Logic, Signal Systems",Take mock tests,Declining
3534,Aisha M 57,Java,"ML, Power Systems",Simulate real problems,Declining
3535,Sneha S 50,"Signal Systems, DL","OS, VLSI",Simulate real problems,Stable
3536,Meera K 40,"Math, CN","CN, Structural",Attend tutoring sessions,Declining
3537,Sneha T 53,RL,"Circuits, Data Mining",Attend tutoring sessions,Stable
3538,Ankit T 51,EM Theory,"Dynamics, Web Dev",Take mock tests,Stable
3539,Sneha R 41,"AI, CAD","EM Theory, CN",Improve time management,Declining
3540,Rahul T 64,"VLSI, Fluid Mech","Security, Web Dev",Practice regularly,Needs attention
3541,Ankit S 56,Math,"DBMS, Embedded",Attend workshops,Improving
3542,Divya M 54,RL,"Data Mining, Digital Logic",Use online resources,Declining
3543,Ravi M 49,Surveying,"Python, DSA",Practice regularly,Improving
3544,Ravi T 58,NLP,"DBMS, Data Mining",Join peer study groups,Stable
3545,Divya M 55,"Fluid Mech, DSA","RL, Digital Logic",Practice regularly,Improving
3546,Divya M 56,"NLP, Math","DBMS, Geotech",Attend tutoring sessions,Needs attention
3547,Sneha K 49,Machines,"DL, Geotech",Improve time management,Stable
3548,Sneha T 54,"Circuits, Signal Systems","RL, Control",Focus on weak topics,Improving
3549,Rahul R 57,"Structural, DL","Security, Java",Use online resources,Declining
3550,Divya K 40,"Control, RL","RL, DSA",Practice regularly,Needs attention
3551,Ravi K 50,Structural,"DL, ML",Simulate real problems,Improving
3552,Sneha K 50,Concrete Tech,"Embedded, Dynamics",Use online resources,Needs attention
3553,Aisha K 54,"Security, RL","Structural, Java",Join peer study groups,Declining
3554,Meera T 57,"Math, Geotech","Control, Data Mining",Improve time management,Stable
3555,Ankit M 51,Dynamics,"CN, Security",Attend tutoring sessions,Stable
3556,Meera R 53,Circuits,"Stats, DBMS",Revise theoretical concepts,Declining
3557,Meera M 56,"Embedded, Geotech","Security, Geotech",Join peer study groups,Needs attention
3558,Meera R 54,CN,"CAD, Power Systems",Attend workshops,Declining
3559,Sneha K 51,Power Systems,"AI, Concrete Tech",Simulate real problems,Declining
3560,Ankit K 63,"Stats, Python","ML, Structural",Join peer study groups,Declining
3561,Divya T 68,Stats,"CN, Java",Attend workshops,Declining
3562,Sneha T 55,"Surveying, OS","DBMS, OS",Simulate real problems,Needs attention
3563,Arjun R 54,"VLSI, Security","DL, DSA",Attend tutoring sessions,Needs attention
3564,Rahul S 48,Geotech,"Geotech, Security",Join peer study groups,Needs attention
3565,Karan M 54,Geotech,"OS, Structural",Join peer study groups,Stable
3566,Ravi K 51,Web Dev,"CAD, Structural",Attend tutoring sessions,Stable
3567,Arjun S 68,EM Theory,"CN, DBMS",Revise theoretical concepts,Improving
3568,Karan K 51,"Control, Digital Logic","Web Dev, Control",Simulate real problems,Stable
3569,Sneha R 42,VLSI,"CN, OS",Focus on weak topics,Improving
3570,Rahul S 49,DSA,"DBMS, Digital Logic",Use online resources,Declining
3571,Karan R 41,Control,"Control, DBMS",Focus on weak topics,Declining
3572,Karan S 42,DBMS,"Dynamics, Surveying",Join peer study groups,Improving
3573,Ankit R 53,"Power Systems, Digital Logic","Structural, DSA",Join peer study groups,Stable
3574,Divya S 42,"Dynamics, Python","Math, CAD",Practice regularly,Stable
3575,Rahul K 43,Fluid Mech,"Digital Logic, ML",Take mock tests,Improving
3576,Sneha K 52,"Concrete Tech, Java","ML, DL",Focus on weak topics,Needs attention
3577,Karan R 42,Python,"Web Dev, Digital Logic",Take mock tests,Needs attention
3578,Arjun R 55,Structural,"Power Systems, Thermo",Improve time management,Declining
3579,Rahul S 50,Python,"Java, ML",Attend workshops,Improving
3580,Rahul K 44,NLP,"Security, Control",Improve time management,Improving
3581,Rahul T 65,Python,"RL, Signal Systems",Attend workshops,Stable
3582,Arjun R 56,"CAD, Surveying","Stats, ML",Focus on weak topics,Improving
3583,Sneha T 56,Circuits,"Security, CAD",Attend tutoring sessions,Improving
3584,Karan T 43,Stats,"DSA, Geotech",Use online resources,Needs attention
3585,Ankit K 64,Control,"DL, CAD",Focus on weak topics,Needs attention
3586,Rahul M 64,Dynamics,"Dynamics, Data Mining",Simulate real problems,Improving
3587,Aisha M 58,"DBMS, Stats","Thermo, Python",Take mock tests,Needs attention
3588,Ravi S 50,EM Theory,"CAD, DSA",Practice regularly,Needs attention
3589,Divya T 69,NLP,"OS, Power Systems",Attend tutoring sessions,Stable
3590,Meera M 57,"AI, Embedded","Data Mining, Security",Revise theoretical concepts,Declining
3591,Sneha S 51,"EM Theory, Stats","Python, DSA",Use online resources,Needs attention
3592,Arjun S 69,"DBMS, Fluid Mech","OS, Security",Use online resources,Needs attention
3593,Sneha M 33,"NLP, DSA","Circuits, DL",Join peer study groups,Needs attention
3594,Karan K 52,"Geotech, Digital Logic","Stats, OS",Attend workshops,Declining
3595,Rahul K 45,"Machines, ML","Machines, Math",Attend tutoring sessions,Stable
3596,Ankit M 52,RL,"VLSI, CAD",Attend tutoring sessions,Stable
3597,Meera T 58,Circuits,"ML, Networking",Attend workshops,Stable
3598,Arjun M 51,Dynamics,"OS, Geotech",Practice regularly,Needs attention
3599,Arjun T 46,"Dynamics, CN","Concrete Tech, EM Theory",Simulate real problems,Needs attention
3600,Ankit K 65,"NLP, Fluid Mech","Web Dev, ML",Use online resources,Needs attention
3601,Priya S 60,CAD,"Python, EM Theory",Attend workshops,Stable
3602,Rahul R 58,"CAD, Stats","Power Systems, EM Theory",Revise theoretical concepts,Improving
3603,Ravi M 50,Python,"Signal Systems, Math",Improve time management,Improving
3604,Sneha M 34,"Power Systems, Data Mining","NLP, Control",Focus on weak topics,Improving
3605,Sneha R 43,"DSA, Java","Data Mining, Math",Revise theoretical concepts,Stable
3606,Aisha M 59,Mechatronics,"Web Dev, DL",Use online resources,Declining
3607,Ankit K 66,"Digital Logic, Networking","Networking, CN",Improve time management,Needs attention
3608,Meera M 58,"VLSI, Java","DBMS, Signal Systems",Use online resources,Stable
3609,Divya S 43,"CN, CAD","Concrete Tech, Thermo",Join peer study groups,Declining
3610,Priya R 43,"OS, Signal Systems","AI, Web Dev",Revise theoretical concepts,Improving
3611,Divya S 44,"Surveying, RL","Power Systems, AI",Simulate real problems,Stable
3612,Ravi R 50,Fluid Mech,"Mechatronics, Python",Improve time management,Needs attention
3613,Sneha K 53,Signal Systems,"CN, Java",Focus on weak topics,Needs attention
3614,Ankit M 53,Power Systems,"Digital Logic, Circuits",Use online resources,Improving
3615,Karan S 43,"Python, EM Theory","AI, OS",Simulate real problems,Declining
3616,Aisha T 42,"DSA, CAD","Machines, Data Mining",Attend tutoring sessions,Needs attention
3617,Karan M 55,Signal Systems,"Embedded, Signal Systems",Attend tutoring sessions,Stable
3618,Priya T 62,"Concrete Tech, Python","Security, NLP",Revise theoretical concepts,Improving
3619,Sneha T 57,"CN, Mechatronics","Security, Math",Focus on weak topics,Needs attention
3620,Priya T 63,"Mechatronics, Math","NLP, RL",Practice regularly,Improving
3621,Karan S 44,Thermo,"CN, Signal Systems",Focus on weak topics,Improving
3622,Divya R 51,Python,"Surveying, Structural",Improve time management,Declining
3623,Ravi M 51,"OS, Java","RL, Circuits",Revise theoretical concepts,Improving
3624,Meera K 41,"CAD, Embedded","Power Systems, Geotech",Use online resources,Improving
3625,Ankit R 54,Signal Systems,"OS, Thermo",Attend workshops,Improving
3626,Sneha R 44,Data Mining,"DBMS, Digital Logic",Attend workshops,Declining
3627,Ravi K 52,Circuits,"Control, Fluid Mech",Simulate real problems,Declining
3628,Sneha R 45,DL,"EM Theory, Web Dev",Use online resources,Declining
3629,Ankit K 67,"Networking, DSA","Embedded, Power Systems",Use online resources,Improving
3630,Ankit M 54,"AI, Stats","Surveying, DBMS",Simulate real problems,Stable
3631,Ravi R 51,Dynamics,"Signal Systems, Embedded",Focus on weak topics,Stable
3632,Aisha R 62,"Embedded, Dynamics","EM Theory, Stats",Use online resources,Stable
3633,Meera M 59,"NLP, AI","EM Theory, DL",Take mock tests,Stable
3634,Meera T 59,Data Mining,"DBMS, CN",Focus on weak topics,Declining
3635,Karan S 45,"Web Dev, NLP","Concrete Tech, DBMS",Join peer study groups,Improving
3636,Meera S 48,AI,"DL, Signal Systems",Practice regularly,Stable
3637,Arjun R 57,"DBMS, ML","NLP, Power Systems",Revise theoretical concepts,Declining
3638,Divya M 57,Machines,"Math, CAD",Take mock tests,Improving
3639,Meera R 55,"NLP, Surveying","Security, CN",Revise theoretical concepts,Needs attention
3640,Ravi K 53,Signal Systems,"Circuits, CAD",Improve time management,Stable
3641,Meera R 56,"Machines, Surveying","Structural, DSA",Take mock tests,Improving
3642,Meera S 49,Control,"Java, Surveying",Practice regularly,Stable
3643,Priya S 61,Embedded,"Python, CAD",Attend workshops,Declining
3644,Meera M 60,"Embedded, Circuits","DL, Geotech",Simulate real problems,Declining
3645,Rahul R 59,"ML, Fluid Mech","ML, EM Theory",Attend tutoring sessions,Stable
3646,Ankit S 57,"AI, Thermo","Circuits, RL",Revise theoretical concepts,Needs attention
3647,Sneha K 54,"EM Theory, Machines","Concrete Tech, Python",Revise theoretical concepts,Improving
3648,Rahul S 51,Web Dev,"Java, Signal Systems",Join peer study groups,Needs attention
3649,Priya M 53,"Mechatronics, VLSI","Fluid Mech, Mechatronics",Take mock tests,Needs attention
3650,Ravi M 52,Stats,"Digital Logic, DSA",Take mock tests,Stable
3651,Arjun M 52,Embedded,"Web Dev, Signal Systems",Join peer study groups,Improving
3652,Ankit M 55,OS,"Concrete Tech, Power Systems",Take mock tests,Needs attention
3653,Karan R 43,"Geotech, Networking","Web Dev, Embedded",Attend tutoring sessions,Improving
3654,Rahul M 65,"EM Theory, DBMS","OS, Mechatronics",Revise theoretical concepts,Stable
3655,Rahul T 66,Geotech,"Data Mining, Stats",Take mock tests,Stable
3656,Ankit K 68,Structural,"Signal Systems, DSA",Use online resources,Stable
3657,Sneha K 55,"RL, NLP","Thermo, Power Systems",Attend tutoring sessions,Needs attention
3658,Ankit S 58,"Data Mining, Signal Systems","Concrete Tech, OS",Attend tutoring sessions,Needs attention
3659,Karan M 56,Geotech,"Power Systems, EM Theory",Use online resources,Needs attention
3660,Meera M 61,Concrete Tech,"Machines, Fluid Mech",Attend tutoring sessions,Declining
3661,Priya S 62,"DBMS, Mechatronics","Python, Web Dev",Use online resources,Stable
3662,Priya T 64,"Thermo, Python","Digital Logic, VLSI",Attend tutoring sessions,Needs attention
3663,Arjun M 53,"Digital Logic, Thermo","AI, Dynamics",Use online resources,Needs attention
3664,Ankit T 52,Networking,"Power Systems, Thermo",Take mock tests,Needs attention
3665,Aisha K 55,"Java, Thermo","DL, Networking",Practice regularly,Needs attention
3666,Meera T 60,"Java, Web Dev","Thermo, VLSI",Focus on weak topics,Declining
3667,Karan T 44,AI,"Python, AI",Attend tutoring sessions,Stable
3668,Rahul R 60,"ML, EM Theory","OS, Power Systems",Join peer study groups,Improving
3669,Priya R 44,"Python, Data Mining","EM Theory, Surveying",Use online resources,Stable
3670,Rahul S 52,"EM Theory, Embedded","Java, NLP",Attend workshops,Improving
3671,Ravi R 52,Structural,"Power Systems, OS",Practice regularly,Needs attention
