student_id,name,career_goal,internships_done,job_ready,suggested_paths
3368,Priya T,Embedded Engineer,1 (Security Intern),No,"Build capstone projects, Practice DSA, GitHub proj"
3369,Rahul S,ML Engineer,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Attend tech webinars"
3370,Divya R,Embedded Engineer,1 (AR Intern),No,"Certifications in relevant domain, Build capstone projects"
3371,Aisha S,AR/VR Developer,"2 (NLP, Vision)",Yes,"Apply to research roles, Build capstone projects"
3372,Arjun R,Web Developer,"2 (NLP, Vision)",Yes,"Build capstone projects, Resume upgrade, hackathons"
3373,Karan T,Cybersecurity Analyst,"2 (Research, Dev)",Yes,"Practice DSA, GitHub proj, Portfolio enhancement"
3374,Priya S,Web Developer,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Attend tech webinars"
3375,Arjun K,ML Engineer,1 (Security Intern),Yes,"Build capstone projects, Attend tech webinars"
3376,Sneha S,Data Scientist,"2 (NLP, Vision)",No,"Apply to research roles, LinkedIn optimization"
3377,Ankit S,ML Engineer,None,No,"Portfolio enhancement, Practice DSA, GitHub proj"
3378,Priya K,Cybersecurity Analyst,1 (CAD Internship),Yes,"Contribute to open source, Core project, mock interviews"
3379,Aisha M,Software Developer,1 (CAD Internship),Yes,"Apply to research roles, Core project, mock interviews"
3380,Divya T,Cybersecurity Analyst,"2 (Research, Dev)",Yes,"Apply to research roles, LinkedIn optimization"
3381,Arjun S,AI Researcher,1 (Web Dev Intern),Yes,"Certifications in relevant domain, Portfolio enhancement"
3382,Aisha K,Web Developer,1 (IoT Internship),Yes,"Portfolio enhancement, Apply to research roles"
3383,Meera R,Data Scientist,"2 (DevOps, Cloud)",Yes,"Attend tech webinars, Apply to research roles"
3384,Arjun R,Product Designer,1 (AR Intern),Yes,"Build capstone projects, Practice DSA, GitHub proj"
3385,Aisha M,Cybersecurity Analyst,"2 (NLP, Vision)",Yes,"LinkedIn optimization, Portfolio enhancement"
3386,Priya T,Web Developer,None,No,"Resume upgrade, hackathons, Core project, mock interviews"
3387,Priya R,Web Developer,1 (Security Intern),No,"Contribute to open source, Portfolio enhancement"
3388,Ankit K,Cybersecurity Analyst,1 (CAD Internship),No,"Apply to research roles, Certifications in relevant domain"
3389,Aisha T,Systems Engineer,1 (Security Intern),Yes,"LinkedIn optimization, Core project, mock interviews"
3390,Aisha M,Data Scientist,1 (AR Intern),Yes,"Portfolio enhancement, Core project, mock interviews"
3391,Priya S,Product Designer,"2 (DevOps, Cloud)",Yes,"Resume upgrade, hackathons, Certifications in relevant domain"
3392,Ankit M,AR/VR Developer,"2 (NLP, Vision)",No,"LinkedIn optimization, Portfolio enhancement"
3393,Ravi T,AI Researcher,1 (AR Intern),Yes,"Practice DSA, GitHub proj, Build capstone projects"
3394,Ankit K,Software Developer,1 (IoT Internship),Yes,"Apply to research roles, Practice DSA, GitHub proj"
3395,Ankit K,AI Researcher,"2 (Research, Dev)",Yes,"Attend tech webinars, Apply to research roles"
3396,Divya M,Software Developer,None,No,"Practice DSA, GitHub proj, Core project, mock interviews"
3397,Karan R,Cloud Engineer,"2 (Research, Dev)",No,"Build capstone projects, Core project, mock interviews"
3398,Ankit R,ML Engineer,"2 (Research, Dev)",Yes,"Apply to research roles, Core project, mock interviews"
3399,Karan R,Data Scientist,1 (AR Intern),Yes,"Build capstone projects, Attend tech webinars"
3400,Ravi T,Data Scientist,None,No,"Apply to research roles, Attend tech webinars"
3401,Karan K,Web Developer,None,No,"Certifications in relevant domain, Practice DSA, GitHub proj"
3402,Meera S,DevOps Specialist,1 (AR Intern),No,"Practice DSA, GitHub proj, Contribute to open source"
3403,Ankit M,Cybersecurity Analyst,"2 (NLP, Vision)",Yes,"Apply to research roles, Resume upgrade, hackathons"
3404,Sneha S,Product Designer,1 (IoT Internship),Yes,"Certifications in relevant domain, Attend tech webinars"
3405,Aisha R,DevOps Specialist,1 (Security Intern),Yes,"Certifications in relevant domain, Attend tech webinars"
3406,Karan M,Software Developer,None,No,"Apply to research roles, Contribute to open source"
3407,Meera K,Software Developer,"2 (NLP, Vision)",No,"Portfolio enhancement, Core project, mock interviews"
3408,Ankit R,AR/VR Developer,1 (AR Intern),Yes,"Attend tech webinars, Apply to research roles"
3409,Divya M,Software Developer,1 (CAD Internship),No,"Certifications in relevant domain, Practice DSA, GitHub proj"
3410,Meera R,DevOps Specialist,None,No,"LinkedIn optimization, Practice DSA, GitHub proj"
3411,Karan K,Product Designer,1 (AR Intern),Yes,"Certifications in relevant domain, Portfolio enhancement"
3412,Ankit M,Product Designer,1 (CAD Internship),Yes,"LinkedIn optimization, Practice DSA, GitHub proj"
3413,Aisha K,Software Developer,1 (Security Intern),Yes,"LinkedIn optimization, Practice DSA, GitHub proj"
3414,Divya K,DevOps Specialist,"2 (NLP, Vision)",Yes,"Build capstone projects, Apply to research roles"
3415,Priya S,Software Developer,1 (CAD Internship),Yes,"Attend tech webinars, Apply to research roles"
3416,Rahul S,ML Engineer,None,No,"Certifications in relevant domain, Attend tech webinars"
3417,Ravi M,Embedded Engineer,1 (Security Intern),Yes,"Practice DSA, GitHub proj, Resume upgrade, hackathons"
3418,Ravi R,Product Designer,1 (IoT Internship),Yes,"Attend tech webinars, Practice DSA, GitHub proj"
3419,Aisha R,ML Engineer,None,No,"Apply to research roles, Contribute to open source"
3420,Divya R,AR/VR Developer,1 (IoT Internship),Yes,"Portfolio enhancement, Certifications in relevant domain"
3421,Meera T,Cloud Engineer,"2 (DevOps, Cloud)",No,"Core project, mock interviews, Attend tech webinars"
3422,Divya K,AR/VR Developer,1 (Security Intern),Yes,"Core project, mock interviews, Build capstone projects"
3423,Rahul S,AR/VR Developer,1 (AR Intern),Yes,"Core project, mock interviews, Portfolio enhancement"
3424,Rahul R,ML Engineer,1 (Security Intern),No,"LinkedIn optimization, Practice DSA, GitHub proj"
3425,Divya S,Web Developer,1 (IoT Internship),Yes,"Contribute to open source, Attend tech webinars"
3426,Meera K,DevOps Specialist,1 (Security Intern),No,"Certifications in relevant domain, Apply to research roles"
3427,Arjun M,AR/VR Developer,None,No,"Resume upgrade, hackathons, Portfolio enhancement"
3428,Meera T,Product Designer,1 (Security Intern),Yes,"Resume upgrade, hackathons, LinkedIn optimization"
3429,Meera R,DevOps Specialist,1 (ML Intern),Yes,"Build capstone projects, Portfolio enhancement"
3430,Priya K,Data Scientist,"2 (NLP, Vision)",Yes,"Contribute to open source, Apply to research roles"
3431,Meera T,Web Developer,1 (CAD Internship),Yes,"Portfolio enhancement, LinkedIn optimization"
3432,Divya S,DevOps Specialist,None,No,"Core project, mock interviews, Build capstone projects"
3433,Arjun S,Web Developer,"2 (Research, Dev)",Yes,"LinkedIn optimization, Core project, mock interviews"
3434,Rahul S,ML Engineer,1 (CAD Internship),Yes,"Contribute to open source, Resume upgrade, hackathons"
3435,Sneha K,Embedded Engineer,"2 (DevOps, Cloud)",Yes,"Portfolio enhancement, LinkedIn optimization"
3436,Priya M,DevOps Specialist,"2 (Research, Dev)",No,"Portfolio enhancement, Practice DSA, GitHub proj"
3437,Sneha S,Embedded Engineer,"2 (NLP, Vision)",No,"Practice DSA, GitHub proj, LinkedIn optimization"
3438,Sneha M,ML Engineer,"2 (NLP, Vision)",Yes,"Build capstone projects, Attend tech webinars"
3439,Meera M,Product Designer,"2 (NLP, Vision)",No,"Portfolio enhancement, Attend tech webinars"
3440,Arjun M,Product Designer,1 (Security Intern),Yes,"Core project, mock interviews, Portfolio enhancement"
3441,Aisha M,Data Scientist,1 (AR Intern),Yes,"Attend tech webinars, Certifications in relevant domain"
3442,Divya T,Web Developer,1 (Security Intern),Yes,"Attend tech webinars, LinkedIn optimization"
3443,Rahul T,Web Developer,1 (ML Intern),Yes,"Apply to research roles, Practice DSA, GitHub proj"
3444,Karan S,Systems Engineer,1 (ML Intern),Yes,"Certifications in relevant domain, Portfolio enhancement"
3445,Aisha M,Web Developer,1 (IoT Internship),Yes,"Portfolio enhancement, Practice DSA, GitHub proj"
3446,Meera M,Data Scientist,"2 (Research, Dev)",Yes,"Resume upgrade, hackathons, Build capstone projects"
3447,Karan S,AI Researcher,"2 (Research, Dev)",Yes,"Portfolio enhancement, Certifications in relevant domain"
3448,Aisha T,Embedded Engineer,1 (CAD Internship),No,"Contribute to open source, Build capstone projects"
3449,Divya M,Embedded Engineer,1 (Security Intern),Yes,"Attend tech webinars, Resume upgrade, hackathons"
3450,Priya M,DevOps Specialist,1 (CAD Internship),Yes,"Contribute to open source, Core project, mock interviews"
3451,Ravi S,Web Developer,1 (Security Intern),Yes,"LinkedIn optimization, Core project, mock interviews"
3452,Aisha K,Data Scientist,"2 (Research, Dev)",Yes,"Certifications in relevant domain, Apply to research roles"
3453,Sneha S,AR/VR Developer,1 (Security Intern),No,"Core project, mock interviews, Certifications in relevant domain"
3454,Aisha M,Web Developer,1 (ML Intern),Yes,"Attend tech webinars, Certifications in relevant domain"
3455,Arjun K,Cloud Engineer,"2 (NLP, Vision)",Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
3456,Karan R,Cloud Engineer,1 (Security Intern),No,"Core project, mock interviews, Resume upgrade, hackathons"
3457,Rahul T,Product Designer,1 (ML Intern),Yes,"LinkedIn optimization, Contribute to open source"
3458,Aisha M,DevOps Specialist,1 (AR Intern),No,"Certifications in relevant domain, Practice DSA, GitHub proj"
3459,Ankit K,Systems Engineer,1 (CAD Internship),Yes,"Contribute to open source, Core project, mock interviews"
3460,Aisha R,Systems Engineer,1 (IoT Internship),Yes,"Core project, mock interviews, Contribute to open source"
3461,Meera R,ML Engineer,"2 (Research, Dev)",No,"Portfolio enhancement, Build capstone projects"
3462,Aisha M,Cloud Engineer,"2 (DevOps, Cloud)",No,"Build capstone projects, Attend tech webinars"
3463,Ravi R,AI Researcher,1 (Security Intern),Yes,"Attend tech webinars, Resume upgrade, hackathons"
3464,Priya T,Embedded Engineer,1 (Security Intern),Yes,"Portfolio enhancement, Contribute to open source"
3465,Ankit K,Cybersecurity Analyst,None,No,"Contribute to open source, LinkedIn optimization"
3466,Arjun M,AR/VR Developer,"2 (NLP, Vision)",No,"Build capstone projects, Attend tech webinars"
3467,Meera S,AI Researcher,"2 (DevOps, Cloud)",Yes,"Resume upgrade, hackathons, Certifications in relevant domain"
3468,Meera S,Cloud Engineer,1 (CAD Internship),Yes,"Contribute to open source, Certifications in relevant domain"
3469,Ravi T,Cybersecurity Analyst,None,No,"Certifications in relevant domain, Portfolio enhancement"
3470,Priya M,Cloud Engineer,1 (IoT Internship),Yes,"Certifications in relevant domain, LinkedIn optimization"
3471,Rahul K,AR/VR Developer,"2 (Research, Dev)",No,"Practice DSA, GitHub proj, Contribute to open source"
3472,Karan T,Product Designer,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Core project, mock interviews"
3473,Meera R,Data Scientist,1 (Web Dev Intern),Yes,"Portfolio enhancement, Resume upgrade, hackathons"
3474,Arjun M,Cloud Engineer,1 (IoT Internship),No,"Certifications in relevant domain, Core project, mock interviews"
3475,Arjun M,Software Developer,1 (Security Intern),No,"Practice DSA, GitHub proj, Attend tech webinars"
3476,Ankit K,ML Engineer,1 (Security Intern),Yes,"Portfolio enhancement, Certifications in relevant domain"
3477,Priya M,AI Researcher,"2 (DevOps, Cloud)",Yes,"Core project, mock interviews, Certifications in relevant domain"
3478,Divya R,AR/VR Developer,"2 (Research, Dev)",No,"Resume upgrade, hackathons, LinkedIn optimization"
3479,Ankit R,Product Designer,1 (AR Intern),Yes,"Portfolio enhancement, LinkedIn optimization"
3480,Meera R,Software Developer,1 (Web Dev Intern),Yes,"LinkedIn optimization, Core project, mock interviews"
3481,Divya M,Cybersecurity Analyst,1 (Web Dev Intern),No,"Certifications in relevant domain, LinkedIn optimization"
3482,Arjun K,AR/VR Developer,1 (AR Intern),No,"LinkedIn optimization, Core project, mock interviews"
3483,Ravi T,ML Engineer,"2 (DevOps, Cloud)",Yes,"Core project, mock interviews, LinkedIn optimization"
3484,Aisha K,Systems Engineer,"2 (Research, Dev)",Yes,"Attend tech webinars, Contribute to open source"
3485,Ravi M,Embedded Engineer,"2 (DevOps, Cloud)",Yes,"Certifications in relevant domain, Practice DSA, GitHub proj"
3486,Karan S,AI Researcher,None,No,"Apply to research roles, Core project, mock interviews"
3487,Priya S,Embedded Engineer,"2 (NLP, Vision)",No,"Portfolio enhancement, Apply to research roles"
3488,Arjun S,Cybersecurity Analyst,1 (Security Intern),No,"Certifications in relevant domain, LinkedIn optimization"
3489,Aisha T,ML Engineer,1 (Web Dev Intern),Yes,"Core project, mock interviews, Resume upgrade, hackathons"
3490,Sneha K,DevOps Specialist,1 (IoT Internship),Yes,"Contribute to open source, LinkedIn optimization"
3491,Ravi T,Cloud Engineer,1 (IoT Internship),Yes,"Contribute to open source, Attend tech webinars"
3492,Ankit T,ML Engineer,"2 (DevOps, Cloud)",No,"Resume upgrade, hackathons, Core project, mock interviews"
3493,Divya K,DevOps Specialist,1 (ML Intern),Yes,"Apply to research roles, Portfolio enhancement"
3494,Sneha K,Product Designer,"2 (NLP, Vision)",Yes,"Resume upgrade, hackathons, Attend tech webinars"
3495,Rahul M,Data Scientist,None,No,"Attend tech webinars, Resume upgrade, hackathons"
3496,Priya K,AI Researcher,"2 (Research, Dev)",No,"Resume upgrade, hackathons, Attend tech webinars"
3497,Aisha S,Embedded Engineer,"2 (Research, Dev)",Yes,"Portfolio enhancement, Core project, mock interviews"
3498,Meera M,Embedded Engineer,1 (ML Intern),No,"Apply to research roles, LinkedIn optimization"
3499,Ankit T,DevOps Specialist,1 (IoT Internship),No,"Attend tech webinars, Practice DSA, GitHub proj"
3500,Priya K,Systems Engineer,None,No,"Attend tech webinars, Contribute to open source"
3501,Meera S,AR/VR Developer,"2 (DevOps, Cloud)",Yes,"Portfolio enhancement, LinkedIn optimization"
3502,Arjun T,Systems Engineer,"2 (DevOps, Cloud)",Yes,"Contribute to open source, Practice DSA, GitHub proj"
3503,Arjun T,Embedded Engineer,"2 (DevOps, Cloud)",Yes,"LinkedIn optimization, Contribute to open source"
3504,Rahul T,Software Developer,1 (ML Intern),No,"Certifications in relevant domain, Core project, mock interviews"
3505,Rahul R,Product Designer,1 (ML Intern),Yes,"Certifications in relevant domain, Portfolio enhancement"
3506,Rahul K,Systems Engineer,1 (IoT Internship),Yes,"Build capstone projects, Portfolio enhancement"
3507,Arjun M,Product Designer,1 (CAD Internship),Yes,"Portfolio enhancement, Resume upgrade, hackathons"
3508,Rahul R,Product Designer,1 (Security Intern),No,"Practice DSA, GitHub proj, Build capstone projects"
3509,Aisha M,Product Designer,1 (Web Dev Intern),Yes,"LinkedIn optimization, Resume upgrade, hackathons"
3510,Sneha R,AR/VR Developer,1 (IoT Internship),Yes,"Practice DSA, GitHub proj, Build capstone projects"
3511,Ravi T,Software Developer,1 (AR Intern),Yes,"Contribute to open source, Core project, mock interviews"
3512,Karan M,Cloud Engineer,1 (Security Intern),Yes,"Portfolio enhancement, Build capstone projects"
3513,Ankit R,ML Engineer,1 (ML Intern),Yes,"Attend tech webinars, Portfolio enhancement"
3514,Arjun K,Cloud Engineer,1 (Web Dev Intern),Yes,"Apply to research roles, LinkedIn optimization"
3515,Aisha S,Cloud Engineer,1 (Web Dev Intern),No,"Resume upgrade, hackathons, Contribute to open source"
3516,Sneha S,Systems Engineer,1 (IoT Internship),Yes,"Attend tech webinars, LinkedIn optimization"
3517,Priya M,Cybersecurity Analyst,"2 (Research, Dev)",Yes,"Certifications in relevant domain, Portfolio enhancement"
3518,Sneha M,Product Designer,"2 (DevOps, Cloud)",Yes,"Practice DSA, GitHub proj, Resume upgrade, hackathons"
3519,Priya S,AI Researcher,"2 (Research, Dev)",Yes,"Apply to research roles, Core project, mock interviews"
3520,Ankit K,Data Scientist,1 (Web Dev Intern),No,"Certifications in relevant domain, Portfolio enhancement"
3521,Divya K,ML Engineer,1 (Web Dev Intern),Yes,"Resume upgrade, hackathons, Practice DSA, GitHub proj"
3522,Meera R,Web Developer,"2 (NLP, Vision)",Yes,"Resume upgrade, hackathons, Certifications in relevant domain"
3523,Divya R,Web Developer,1 (AR Intern),Yes,"Resume upgrade, hackathons, Attend tech webinars"
3524,Sneha S,AI Researcher,1 (Security Intern),No,"Contribute to open source, Apply to research roles"
3525,Ravi K,Data Scientist,"2 (DevOps, Cloud)",Yes,"Practice DSA, GitHub proj, LinkedIn optimization"
3526,Divya R,Product Designer,"2 (DevOps, Cloud)",Yes,"Practice DSA, GitHub proj, Resume upgrade, hackathons"
3527,Sneha R,AR/VR Developer,"2 (Research, Dev)",Yes,"Resume upgrade, hackathons, Practice DSA, GitHub proj"
3528,Karan K,Software Developer,"2 (Research, Dev)",Yes,"Apply to research roles, Portfolio enhancement"
3529,Ravi R,Product Designer,None,No,"Practice DSA, GitHub proj, LinkedIn optimization"
3530,Ankit K,AI Researcher,1 (IoT Internship),Yes,"Attend tech webinars, Build capstone projects"
3531,Meera T,Product Designer,"2 (NLP, Vision)",No,"Attend tech webinars, Apply to research roles"
3532,Priya M,Data Scientist,1 (ML Intern),Yes,"Apply to research roles, Core project, mock interviews"
3533,Aisha M,DevOps Specialist,"2 (Research, Dev)",Yes,"Practice DSA, GitHub proj, Portfolio enhancement"
3534,Aisha M,Systems Engineer,"2 (Research, Dev)",Yes,"LinkedIn optimization, Certifications in relevant domain"
3535,Sneha S,Product Designer,1 (Web Dev Intern),Yes,"Attend tech webinars, Build capstone projects"
3536,Meera K,Cybersecurity Analyst,"2 (Research, Dev)",No,"Portfolio enhancement, Core project, mock interviews"
3537,Sneha T,Cloud Engineer,1 (CAD Internship),Yes,"Portfolio enhancement, Resume upgrade, hackathons"
3538,Ankit T,AI Researcher,None,No,"Resume upgrade, hackathons, Contribute to open source"
3539,Sneha R,Cloud Engineer,1 (Security Intern),No,"Practice DSA, GitHub proj, LinkedIn optimization"
3540,Rahul T,Software Developer,1 (CAD Internship),Yes,"LinkedIn optimization, Attend tech webinars"
3541,Ankit S,Web Developer,1 (IoT Internship),Yes,"Portfolio enhancement, Attend tech webinars"
3542,Divya M,AI Researcher,1 (CAD Internship),No,"Build capstone projects, Resume upgrade, hackathons"
3543,Ravi M,ML Engineer,1 (ML Intern),No,"Certifications in relevant domain, Practice DSA, GitHub proj"
3544,Ravi T,Systems Engineer,1 (CAD Internship),Yes,"Certifications in relevant domain, Attend tech webinars"
3545,Divya M,AR/VR Developer,1 (IoT Internship),No,"Attend tech webinars, LinkedIn optimization"
3546,Divya M,ML Engineer,"2 (DevOps, Cloud)",Yes,"Build capstone projects, LinkedIn optimization"
3547,Sneha K,Software Developer,"2 (Research, Dev)",No,"Contribute to open source, Build capstone projects"
3548,Sneha T,DevOps Specialist,"2 (DevOps, Cloud)",Yes,"Practice DSA, GitHub proj, Certifications in relevant domain"
3549,Rahul R,AI Researcher,"2 (Research, Dev)",No,"Portfolio enhancement, Certifications in relevant domain"
3550,Divya K,AR/VR Developer,1 (CAD Internship),Yes,"Portfolio enhancement, Certifications in relevant domain"
3551,Ravi K,Embedded Engineer,1 (Security Intern),No,"Certifications in relevant domain, LinkedIn optimization"
3552,Sneha K,Cloud Engineer,1 (CAD Internship),Yes,"LinkedIn optimization, Resume upgrade, hackathons"
3553,Aisha K,Product Designer,"2 (Research, Dev)",Yes,"LinkedIn optimization, Portfolio enhancement"
3554,Meera T,Embedded Engineer,1 (Security Intern),Yes,"Apply to research roles, Attend tech webinars"
3555,Ankit M,AI Researcher,1 (Security Intern),Yes,"Attend tech webinars, Apply to research roles"
3556,Meera R,DevOps Specialist,1 (IoT Internship),No,"Portfolio enhancement, Resume upgrade, hackathons"
3557,Meera M,Data Scientist,1 (Web Dev Intern),Yes,"Practice DSA, GitHub proj, Attend tech webinars"
3558,Meera R,Data Scientist,1 (AR Intern),Yes,"Practice DSA, GitHub proj, Contribute to open source"
3559,Sneha K,Cybersecurity Analyst,None,No,"LinkedIn optimization, Core project, mock interviews"
3560,Ankit K,DevOps Specialist,1 (Web Dev Intern),No,"Practice DSA, GitHub proj, Resume upgrade, hackathons"
3561,Divya T,AR/VR Developer,1 (CAD Internship),No,"Core project, mock interviews, Build capstone projects"
3562,Sneha T,Product Designer,None,No,"Contribute to open source, Portfolio enhancement"
3563,Arjun R,Systems Engineer,1 (ML Intern),Yes,"Practice DSA, GitHub proj, LinkedIn optimization"
3564,Rahul S,Product Designer,1 (IoT Internship),Yes,"Core project, mock interviews, Apply to research roles"
3565,Karan M,Web Developer,1 (AR Intern),Yes,"Apply to research roles, Attend tech webinars"
3566,Ravi K,DevOps Specialist,"2 (Research, Dev)",Yes,"LinkedIn optimization, Build capstone projects"
3567,Arjun S,Cloud Engineer,"2 (Research, Dev)",No,"Contribute to open source, Portfolio enhancement"
3568,Karan K,Cybersecurity Analyst,"2 (DevOps, Cloud)",Yes,"Apply to research roles, Contribute to open source"
3569,Sneha R,AR/VR Developer,1 (AR Intern),No,"Core project, mock interviews, Portfolio enhancement"
3570,Rahul S,Systems Engineer,1 (CAD Internship),No,"Resume upgrade, hackathons, Practice DSA, GitHub proj"
3571,Karan R,Cybersecurity Analyst,1 (IoT Internship),No,"LinkedIn optimization, Core project, mock interviews"
3572,Karan S,Data Scientist,"2 (NLP, Vision)",Yes,"Apply to research roles, Build capstone projects"
3573,Ankit R,Cybersecurity Analyst,1 (Security Intern),Yes,"Certifications in relevant domain, LinkedIn optimization"
3574,Divya S,DevOps Specialist,1 (ML Intern),Yes,"Certifications in relevant domain, Apply to research roles"
3575,Rahul K,AI Researcher,1 (ML Intern),No,"Core project, mock interviews, Resume upgrade, hackathons"
3576,Sneha K,Cloud Engineer,1 (IoT Internship),Yes,"Certifications in relevant domain, Build capstone projects"
3577,Karan R,Embedded Engineer,1 (Security Intern),No,"Certifications in relevant domain, Build capstone projects"
3578,Arjun R,DevOps Specialist,1 (IoT Internship),No,"Resume upgrade, hackathons, Practice DSA, GitHub proj"
3579,Rahul S,AI Researcher,1 (IoT Internship),No,"Practice DSA, GitHub proj, Contribute to open source"
3580,Rahul K,Web Developer,"2 (DevOps, Cloud)",Yes,"Resume upgrade, hackathons, Attend tech webinars"
3581,Rahul T,Systems Engineer,"2 (NLP, Vision)",Yes,"Resume upgrade, hackathons, Attend tech webinars"
3582,Arjun R,Data Scientist,"2 (Research, Dev)",Yes,"LinkedIn optimization, Portfolio enhancement"
3583,Sneha T,Data Scientist,"2 (NLP, Vision)",Yes,"Certifications in relevant domain, Practice DSA, GitHub proj"
3584,Karan T,Product Designer,1 (IoT Internship),Yes,"Core project, mock interviews, Resume upgrade, hackathons"
3585,Ankit K,AR/VR Developer,1 (AR Intern),Yes,"Build capstone projects, Portfolio enhancement"
3586,Rahul M,ML Engineer,1 (IoT Internship),No,"Build capstone projects, Portfolio enhancement"
3587,Aisha M,Web Developer,1 (CAD Internship),Yes,"Attend tech webinars, Core project, mock interviews"
3588,Ravi S,Web Developer,1 (CAD Internship),No,"Apply to research roles, Practice DSA, GitHub proj"
3589,Divya T,Embedded Engineer,1 (CAD Internship),Yes,"Portfolio enhancement, Certifications in relevant domain"
3590,Meera M,Web Developer,1 (AR Intern),No,"Contribute to open source, Resume upgrade, hackathons"
3591,Sneha S,Web Developer,"2 (DevOps, Cloud)",No,"Attend tech webinars, Core project, mock interviews"
3592,Arjun S,Data Scientist,1 (ML Intern),Yes,"Portfolio enhancement, Contribute to open source"
3593,Sneha M,AR/VR Developer,1 (IoT Internship),Yes,"Attend tech webinars, Apply to research roles"
3594,Karan K,Data Scientist,"2 (Research, Dev)",Yes,"Contribute to open source, Portfolio enhancement"
3595,Rahul K,Data Scientist,1 (AR Intern),No,"Core project, mock interviews, Portfolio enhancement"
3596,Ankit M,AR/VR Developer,"2 (Research, Dev)",Yes,"Build capstone projects, Contribute to open source"
3597,Meera T,Data Scientist,"2 (DevOps, Cloud)",Yes,"Core project, mock interviews, Apply to research roles"
3598,Arjun M,DevOps Specialist,1 (CAD Internship),Yes,"Resume upgrade, hackathons, Certifications in relevant domain"
3599,Arjun T,Systems Engineer,1 (CAD Internship),Yes,"Build capstone projects, Contribute to open source"
3600,Ankit K,Software Developer,None,No,"LinkedIn optimization, Practice DSA, GitHub proj"
3601,Priya S,Data Scientist,1 (Security Intern),No,"Contribute to open source, Resume upgrade, hackathons"
3602,Rahul R,Web Developer,1 (Security Intern),Yes,"Apply to research roles, Contribute to open source"
3603,Ravi M,Cybersecurity Analyst,None,No,"Resume upgrade, hackathons, Core project, mock interviews"
3604,Sneha M,Data Scientist,1 (AR Intern),No,"LinkedIn optimization, Apply to research roles"
3605,Sneha R,Cybersecurity Analyst,"2 (DevOps, Cloud)",Yes,"Certifications in relevant domain, Practice DSA, GitHub proj"
3606,Aisha M,DevOps Specialist,1 (ML Intern),No,"Certifications in relevant domain, Core project, mock interviews"
3607,Ankit K,Software Developer,"2 (DevOps, Cloud)",Yes,"Build capstone projects, Core project, mock interviews"
3608,Meera M,AI Researcher,1 (AR Intern),No,"Apply to research roles, Attend tech webinars"
3609,Divya S,Systems Engineer,"2 (DevOps, Cloud)",No,"LinkedIn optimization, Resume upgrade, hackathons"
3610,Priya R,Cybersecurity Analyst,1 (CAD Internship),Yes,"Contribute to open source, Build capstone projects"
3611,Divya S,DevOps Specialist,"2 (DevOps, Cloud)",Yes,"Apply to research roles, Practice DSA, GitHub proj"
3612,Ravi R,DevOps Specialist,1 (CAD Internship),Yes,"Resume upgrade, hackathons, Portfolio enhancement"
3613,Sneha K,Data Scientist,1 (IoT Internship),Yes,"Build capstone projects, Portfolio enhancement"
3614,Ankit M,ML Engineer,"2 (Research, Dev)",Yes,"Core project, mock interviews, Contribute to open source"
3615,Karan S,AR/VR Developer,"2 (NLP, Vision)",Yes,"Attend tech webinars, Resume upgrade, hackathons"
3616,Aisha T,Product Designer,"2 (NLP, Vision)",Yes,"Certifications in relevant domain, Core project, mock interviews"
3617,Karan M,Web Developer,None,No,"Build capstone projects, Portfolio enhancement"
3618,Priya T,AR/VR Developer,"2 (DevOps, Cloud)",Yes,"Practice DSA, GitHub proj, Contribute to open source"
3619,Sneha T,Data Scientist,1 (CAD Internship),Yes,"Build capstone projects, Core project, mock interviews"
3620,Priya T,Cybersecurity Analyst,1 (ML Intern),Yes,"Apply to research roles, Portfolio enhancement"
3621,Karan S,AI Researcher,1 (IoT Internship),Yes,"Attend tech webinars, Core project, mock interviews"
3622,Divya R,ML Engineer,"2 (Research, Dev)",Yes,"Practice DSA, GitHub proj, Build capstone projects"
3623,Ravi M,Data Scientist,"2 (DevOps, Cloud)",No,"Apply to research roles, LinkedIn optimization"
3624,Meera K,Systems Engineer,None,No,"Resume upgrade, hackathons, Attend tech webinars"
3625,Ankit R,Web Developer,None,No,"Core project, mock interviews, Portfolio enhancement"
3626,Sneha R,Software Developer,"2 (Research, Dev)",Yes,"Attend tech webinars, LinkedIn optimization"
3627,Ravi K,Software Developer,1 (CAD Internship),No,"Attend tech webinars, Portfolio enhancement"
3628,Sneha R,Software Developer,"2 (DevOps, Cloud)",No,"Apply to research roles, Contribute to open source"
3629,Ankit K,ML Engineer,None,No,"LinkedIn optimization, Portfolio enhancement"
3630,Ankit M,Product Designer,1 (Security Intern),No,"Attend tech webinars, Portfolio enhancement"
3631,Ravi R,Data Scientist,1 (IoT Internship),Yes,"LinkedIn optimization, Practice DSA, GitHub proj"
3632,Aisha R,AR/VR Developer,None,No,"Apply to research roles, Resume upgrade, hackathons"
3633,Meera M,Systems Engineer,1 (AR Intern),Yes,"Certifications in relevant domain, Attend tech webinars"
3634,Meera T,AI Researcher,None,No,"Contribute to open source, Attend tech webinars"
3635,Karan S,DevOps Specialist,"2 (NLP, Vision)",No,"Apply to research roles, Build capstone projects"
